AAME,20121126,2.93,2.93,2.93,2.93,100
AAON,20121126,9.0133,9.1733,8.9867,9.16,36800
AAPL,20121126,82.2714,84.2857,81.9586,84.2186,22520600
AAWW,20121126,42.38,43.73,42.36,43.49,151700
AAXJ,20121126,57.37,57.45,57.09,57.45,176100
ABAX,20121126,36.75,37.12,36.71,37.12,57400
ABCB,20121126,10.87,10.98,10.64,10.94,43200
ABCD,20121126,1,1.06,1,1.04,16500
ABCO,20121126,43.62,43.87,42.93,43.27,209900
ABIO,20121126,1.56,1.62,1.56,1.62,31700
ABMD,20121126,14.18,14.38,13.98,14.31,684100
ABTL,20121126,3.93,3.95,3.75,3.87,26500
ACAD,20121126,2.23,2.37,2.17,2.3,3061600
ACAS,20121126,11.81,11.91,11.75,11.88,2190000
ACAT,20121126,36.05,36.27,35.78,36.18,94200
ACET,20121126,9.8,9.86,9.74,9.79,104000
ACFC,20121126,2.12,2.12,2.12,2.12,100
ACGL,20121126,43.87,44.53,43.85,44.41,705500
ACHC,20121126,22.34,22.79,22.15,22.65,60000
ACHN,20121126,7.65,7.75,7.52,7.68,395100
ACIW,20121126,13.9933,14.5933,13.8267,14.4867,332500
ACLS,20121126,0.99,0.99,0.95,0.97,175200
ACNB,20121126,16,16.13,15.52,16,5500
ACOR,20121126,25.01,25.01,24.4,24.64,291500
ACPW,20121126,3,3.2,2.95,3.15,114900
ACRX,20121126,4.4,5.19,4.27,4.97,289900
ACTG,20121126,21.01,21.46,20.96,21.38,331600
ACTS,20121126,1.6,1.62,1.58,1.62,40800
ACUR,20121126,1.12,1.25,1.12,1.2,45000
ACWI,20121126,46.74,46.84,46.55,46.84,585400
ACWX,20121126,40.02,40.18,39.99,40.15,104500
ACXM,20121126,17.56,17.57,17.33,17.45,335200
ADAT,20121126,1.16,1.16,1.12,1.12,39200
ADBE,20121126,33.31,33.33,33.05,33.29,2348400
ADEP,20121126,2.65,2.75,2.65,2.7,8400
ADI,20121126,40.66,40.89,40.22,40.38,2377200
ADP,20121126,49.0607,49.1571,48.6656,48.8763,1249900
ADRA,20121126,24.31,24.39,24.16,24.3,7100
ADRD,20121126,20.18,20.26,20.18,20.25,11000
ADRE,20121126,38.34,38.38,38.16,38.37,17200
ADRU,20121126,20.29,20.29,20.29,20.29,100
ADSK,20121126,31.66,32.24,31.57,32.24,2712600
ADTN,20121126,18.42,18.81,18.42,18.5,1110900
ADUS,20121126,6.22,6.35,6.1,6.35,55900
AEGN,20121126,18.75,19.17,18.72,19.13,130900
AEGR,20121126,21.19,21.26,20.82,20.98,79600
AEHR,20121126,0.76,0.79,0.76,0.79,1800
AEIS,20121126,12.46,12.53,12.12,12.33,140100
AEPI,20121126,59.84,60.61,57.3,58.51,27300
AETI,20121126,4.68,4.7,4.56,4.7,9400
AEY,20121126,1.99,1.99,1.95,1.98,5900
AEZS,20121126,2.14,2.22,2.1,2.16,256300
AFAM,20121126,19.2,19.59,19,19.26,23800
AFCB,20121126,16.56,16.56,16.56,16.56,0
AFFX,20121126,3.52,3.52,3.32,3.35,668200
AFOP,20121126,5.555,5.785,5.54,5.735,78900
AFSI,20121126,27.81,28.82,27.81,28.32,491300
AGEN,20121126,3.69,3.71,3.37,3.65,98500
AGII,20121126,32.63,33.03,32.53,33,49700
AGIIL,20121126,25.35,25.35,25,25.05,7500
AGNC,20121126,31.72,31.75,31.15,31.45,5645400
AGNCP,20121126,25.78,25.78,25.49,25.65,40300
AGYS,20121126,7.87,8.21,7.86,8.2,58400
AHGP,20121126,45.14,45.85,44.21,45.35,28500
AHPI,20121126,2.64,2.64,2.6,2.6,400
AIMC,20121126,18.09,18.25,17.96,18.07,71600
AINV,20121126,8,8.08,7.96,8.07,1915900
AIRM,20121126,35.7367,36.1533,35.44,36.15,99300
AIRT,20121126,8.11,8.22,8.11,8.22,800
AIXG,20121126,12.41,12.58,12.4,12.49,94900
AKAM,20121126,35.94,36.46,35.5,35.73,1957800
AKRX,20121126,12.92,13.06,12.86,13,654200
ALCO,20121126,31.98,32.42,31.66,32.14,49700
ALGN,20121126,27.49,27.49,26.84,26.99,863800
ALGT,20121126,74.55,74.85,73.39,73.8,90100
ALIM,20121126,2.1,2.2,2,2.09,33900
ALKS,20121126,19.85,20.03,19.76,19.97,1033900
ALLB,20121126,12.4,12.4,12.35,12.35,400
ALLT,20121126,21.47,21.53,20.86,21.27,468400
ALNY,20121126,16.05,16.48,15.9,16.25,159000
ALOG,20121126,73.05,73.45,72.86,73.21,61600
ALOT,20121126,9,9.18,8.95,9.09,12600
ALSK,20121126,1.99,2.09,1.98,2.07,438400
ALTR,20121126,31.76,32.22,31.76,31.91,2628400
ALXA,20121126,5.38,5.42,4.88,4.97,1005500
ALXN,20121126,94.39,94.65,93.35,94.07,913100
AMAG,20121126,14.75,15.02,14.56,14.64,112000
AMAT,20121126,10.36,10.56,10.34,10.47,9730400
AMBA,20121126,9.3,9.31,8.79,8.92,100700
AMCC,20121126,6.54,6.75,6.42,6.73,530000
AMCN,20121126,1.96,2.18,1.96,2.09,35700
AMCX,20121126,51.46,51.76,50.66,51.12,440200
AMD,20121126,1.96,1.97,1.84,1.87,30192500
AMED,20121126,10.24,10.32,10.11,10.25,156600
AMGN,20121126,87.19,87.4,86.72,87.29,4925200
AMIC,20121126,4.87,4.87,4.87,4.87,500
AMKR,20121126,4.11,4.21,4.09,4.11,378800
AMNB,20121126,19.8,20.18,19.79,20.09,5300
AMOT,20121126,6.72,6.72,6.45,6.5,7100
AMOV,20121126,24.22,24.22,23.68,23.68,4900
AMRB,20121126,6.78,6.78,6.71,6.71,1000
AMRI,20121126,4.47,4.82,4.16,4.68,278800
AMRN,20121126,11.19,11.49,11.02,11.49,2412600
AMRS,20121126,2.54,2.57,2.47,2.49,97400
AMSC,20121126,25.7,26.3,25.6,26.2,472600
AMSF,20121126,25.63,26.42,25.48,26.3,63800
AMSG,20121126,27.28,27.57,27.1,27.2,276500
AMSWA,20121126,7.9,7.99,7.84,7.92,54000
AMWD,20121126,28.14,28.25,27.25,28.04,187400
AMZN,20121126,240.33,244.32,238,243.62,4178800
ANAC,20121126,5,5.48,5,5.4,249600
ANAD,20121126,1.45,1.58,1.42,1.56,1510300
ANAT,20121126,65.42,65.77,65.2,65.54,16900
ANCB,20121126,12.81,12.81,12.81,12.81,100
ANCI,20121126,1.48,1.5,1.48,1.5,4000
ANCX,20121126,13.69,14,13.45,13.9,37200
ANDE,20121126,28.2467,28.4,27.9133,28.2067,84600
ANGI,20121126,10.75,10.82,10.59,10.78,170300
ANGO,20121126,10.6,10.76,10.44,10.53,57700
ANIK,20121126,10.69,10.83,10.35,10.55,124400
ANSS,20121126,67.02,67.2,66.71,66.89,352800
ANTH,20121126,5.04,5.28,4.8,4.96,970800
AOSL,20121126,8.41,8.65,8.41,8.65,28000
APEI,20121126,32.86,33.36,32.81,33.26,83700
APOG,20121126,20.41,20.79,20.13,20.75,212100
APOL,20121126,18.85,19.31,18.8,18.91,1763300
APPY,20121126,2.06,2.1,2.05,2.1,48400
APRI,20121126,2.2,2.25,2.2,2.23,49500
APWC,20121126,3.05,3.05,3.05,3.05,200
ARAY,20121126,6.45,6.57,6.39,6.56,341500
ARCC,20121126,17.47,17.67,17.45,17.65,1750200
ARCI,20121126,1.5,1.61,1.41,1.47,9400
ARCW,20121126,2.592,2.644,2.2,2.644,10900
AREX,20121126,24.02,24.28,23.5,23.64,335100
ARIA,20121126,21.68,21.99,21.52,21.91,1376700
ARII,20121126,29.33,29.73,29.05,29.28,35600
ARKR,20121126,16,16,15.8,15.98,3600
ARLP,20121126,28.25,28.355,27.375,27.695,127200
ARMH,20121126,35.56,35.94,35.41,35.91,1137000
ARNA,20121126,9.19,9.44,9.06,9.43,10757200
AROW,20121126,24.59,24.72,24.1,24.45,17500
ARQL,20121126,2.63,2.73,2.62,2.73,527600
ARRS,20121126,13.9,13.9,13.72,13.82,822600
ARRY,20121126,3.4,3.42,3.3,3.38,1001800
ARTNA,20121126,20.72,21.64,20.72,21.28,13800
ARTW,20121126,5.6,5.6,5.46,5.47,3300
ARTX,20121126,1.07,1.1,1.07,1.08,23000
ARWR,20121126,2.15,2.27,2.13,2.26,27800
ASBB,20121126,15.22,15.22,15.18,15.18,1400
ASBI,20121126,7.14,7.25,7,7,5500
ASCMA,20121126,60.71,61.67,60.26,60.75,30300
ASEI,20121126,61.9,62,61.38,61.98,26900
ASFI,20121126,8.66,8.85,8.5,8.77,21500
ASML,20121126,58.27,58.3,57.31,57.87,1996700
ASNA,20121126,20.28,20.29,19.66,19.91,950000
ASPS,20121126,103.54,104.44,101.48,101.93,156700
ASRV,20121126,2.96,2.96,2.89,2.96,2600
ASRVP,20121126,26.5,26.5,26.5,26.5,0
ASTC,20121126,0.82,0.82,0.78,0.8,32300
ASTE,20121126,28.06,29.01,28.06,29,97000
ASTI,20121126,7.1,7.5,6.8,7.2,282300
ASUR,20121126,6.11,6.11,5.81,5.97,7000
ASYS,20121126,2.97,2.97,2.95,2.97,30200
ATAI,20121126,4.38,4.4,4.35,4.35,3700
ATAX,20121126,6.26,6.42,6.22,6.37,65300
ATEC,20121126,1.56,1.58,1.55,1.57,164600
ATHN,20121126,64.52,64.77,63.03,63.51,378900
ATHX,20121126,1,1.02,0.99,0.99,145000
ATLO,20121126,19.58,19.86,19.49,19.76,6100
ATML,20121126,4.94,5.11,4.92,5.03,5076100
ATNI,20121126,38.15,38.15,37.27,37.64,35700
ATNY,20121126,2.52,2.6,2.51,2.53,25300
ATOS,20121126,4.6,4.6,4.41,4.6,9700
ATRC,20121126,7.12,7.26,7.1,7.14,76500
ATRI,20121126,198.89,199.95,196.67,199.95,1300
ATRM,20121126,5.8,6.5,5.8,6.5,2100
ATRO,20121126,17.525,17.7083,16.8,17.0333,52600
ATRS,20121126,3.94,4.01,3.94,3.97,1483500
ATSG,20121126,3.6,3.64,3.53,3.54,113100
ATTU,20121126,7.49,7.49,7.18,7.38,18000
ATVI,20121126,11.2,11.39,11.2,11.34,12401400
AUBN,20121126,22,22,22,22,0
AUDC,20121126,2.5,2.58,2.47,2.58,42700
AVAV,20121126,20.43,20.71,20.3,20.42,112500
AVEO,20121126,7.2,7.4,6.91,7.1,553800
AVGO,20121126,33.62,34.24,33.41,34.04,1656100
AVHI,20121126,13.27,13.5,13.17,13.46,22700
AVID,20121126,6.37,6.52,6.31,6.42,157200
AVNW,20121126,2.41,2.54,2.38,2.54,134300
AWAY,20121126,20.78,21,20.49,20.71,248900
AWRE,20121126,6.41,6.47,6.41,6.45,171100
AXAS,20121126,1.81,1.97,1.77,1.93,669300
AXTI,20121126,2.87,2.88,2.78,2.8,317800
